Session Title,HA1C 7.0% or more and Percentage with BMI 30.0  or more and 49.8  or less by Age in Years (Current) Range and State of Residence (U.S.),,,
,"ADAIR, IA",10 or fewer,-,-
,"CLINTON, IN",10 or fewer,-,-
,"BULLOCH, GA",10 or fewer,-,-
,"PEACH, GA",10 or fewer,-,-
,"FULTON, AR",10 or fewer,-,-
,"GREENWOOD, KS",10 or fewer,-,-
,"EFFINGHAM, GA",10 or fewer,-,-
,"CUSTER, ID",10 or fewer,-,-
,"SEMINOLE, GA",10 or fewer,-,-
,"MCDUFFIE, GA",10 or fewer,-,-
,"FRANKLIN, ID",10 or fewer,-,-
,"SEARCY, AR",10 or fewer,-,-
,"WOLFE, KY",10 or fewer,-,-
,"MODOC, CA",10 or fewer,-,-
,"CUSTER, CO",10 or fewer,-,-
,"WASHINGTON, KS",10 or fewer,-,-
,"WAYNE, IA",10 or fewer,-,-
,"LEE, GA",10 or fewer,-,-
,"PALO ALTO, IA",10 or fewer,-,-
,"GLENN, CA",10 or fewer,-,-
,"NEZ PERCE, ID",10 or fewer,-,-
,"CLEAR CREEK, CO",10 or fewer,-,-
,"PULASKI, IN",10 or fewer,-,-
,"BRYAN, GA",10 or fewer,-,-
,"OWSLEY, KY",10 or fewer,-,-
,"HANCOCK, IA",10 or fewer,-,-
,"LABETTE, KS",10 or fewer,-,-
,"FREMONT, IA",10 or fewer,-,-
,"MONTGOMERY, IN",10 or fewer,-,-
,"MACON, AL",10 or fewer,-,-
,"WINNEBAGO, IA",10 or fewer,-,-
,"ONEIDA, ID",10 or fewer,-,-
,"LOGAN, KY",10 or fewer,-,-
,"FRANKLIN, IA",10 or fewer,-,-
,"HANCOCK, GA",10 or fewer,-,-
,"SHERMAN, KS",10 or fewer,-,-
,"JEFFERSON, GA",10 or fewer,-,-
,"EDMONSON, KY",10 or fewer,-,-
,"HAMILTON, IL",10 or fewer,-,-
,"BENT, CO",10 or fewer,-,-
,"WARREN, IN",10 or fewer,-,-
,"FAIRBANKS NORTH STAR, AK",10 or fewer,-,-
,"BLOUNT, AL",10 or fewer,-,-
,"KIT CARSON, CO",10 or fewer,-,-
,"SAN MIGUEL, CO",10 or fewer,-,-
,"CLAY, GA",10 or fewer,-,-
,"WASHINGTON, GA",10 or fewer,-,-
,"STAFFORD, KS",10 or fewer,-,-
,"MCPHERSON, KS",10 or fewer,-,-
,"CROWLEY, CO",10 or fewer,-,-
,"RINGGOLD, IA",10 or fewer,-,-
,"EMMET, IA",10 or fewer,-,-
,"PHILLIPS, CO",10 or fewer,-,-
,"MARION, AR",10 or fewer,-,-
,"MONTGOMERY, AR",10 or fewer,-,-
,"HALE, AL",10 or fewer,-,-
,"PIKE, IL",10 or fewer,-,-
,"ARCHULETA, CO",10 or fewer,-,-
,"SAINT CLAIR, AL",10 or fewer,-,-
,"FINNEY, KS",10 or fewer,-,-
,"BEN HILL, GA",10 or fewer,-,-
,"WASHINGTON, CO",10 or fewer,-,-
,"RICE, KS",10 or fewer,-,-
,"MATANUSKA SUSITNA, AK",10 or fewer,-,-
,"GRADY, GA",10 or fewer,-,-
,"CULLMAN, AL",10 or fewer,-,-
,"LINCOLN, CO",10 or fewer,-,-
,"JONES, GA",10 or fewer,-,-
,"SCOTT, IL",10 or fewer,-,-
,"TRINITY, CA",10 or fewer,-,-
,"BRANTLEY, GA",10 or fewer,-,-
,"HARDIN, IL",10 or fewer,-,-
,"WILKES, GA",10 or fewer,-,-
,"RIO BLANCO, CO",10 or fewer,-,-
,"COLUSA, CA",10 or fewer,-,-
,"RAWLINS, KS",10 or fewer,-,-
,"PIERCE, GA",10 or fewer,-,-
,"LOGAN, KS",10 or fewer,-,-
,"SUMTER, GA",10 or fewer,-,-
,"LA PAZ, AZ",10 or fewer,-,-
,"CHEROKEE, KS",10 or fewer,-,-
,"LAFAYETTE, AR",10 or fewer,-,-
,"JEFFERSON, FL",10 or fewer,-,-
,"MONO, CA",10 or fewer,-,-
,"AUDUBON, IA",10 or fewer,-,-
,"WILCOX, AL",10 or fewer,-,-
,"RUSH, KS",10 or fewer,-,-
,"TODD, KY",10 or fewer,-,-
,"RUSSELL, KS",10 or fewer,-,-
,"CLAY, IN",10 or fewer,-,-
,"LIMESTONE, AL",10 or fewer,-,-
,"HARVEY, KS",10 or fewer,-,-
,"TETON, ID",10 or fewer,-,-
,"FREMONT, ID",10 or fewer,-,-
,"BACA, CO",10 or fewer,-,-
,"CONEJOS, CO",10 or fewer,-,-
,"CALHOUN, FL",10 or fewer,-,-
,"OWEN, IN",10 or fewer,-,-
,"ATKINSON, GA",10 or fewer,-,-
,"COWLEY, KS",10 or fewer,-,-
,"GREENE, AL",10 or fewer,-,-
,"KENAI PENINSULA, AK",10 or fewer,-,-
,"LINCOLN, GA",10 or fewer,-,-
,"CHASE, KS",10 or fewer,-,-
,"COLBERT, AL",10 or fewer,-,-
,"DECATUR, KS",10 or fewer,-,-
,"WAYNE, GA",10 or fewer,-,-
,"WOODSON, KS",10 or fewer,-,-
,"ELMORE, AL",10 or fewer,-,-
,"EMANUEL, GA",10 or fewer,-,-
,"LEMHI, ID",10 or fewer,-,-
,"WORTH, GA",10 or fewer,-,-
,"CRISP, GA",10 or fewer,-,-
,"REPUBLIC, KS",10 or fewer,-,-
,"WALKER, AL",10 or fewer,-,-
,"CLOUD, KS",10 or fewer,-,-
,"FORD, KS",10 or fewer,-,-
,"GULF, FL",10 or fewer,-,-
,"BONNER, ID",10 or fewer,-,-
,"MORGAN, AL",10 or fewer,-,-
,"CAMAS, ID",10 or fewer,-,-
,"MONROE, KY",10 or fewer,-,-
,"SHERIDAN, KS",10 or fewer,-,-
,"MITCHELL, GA",10 or fewer,-,-
,"CRENSHAW, AL",10 or fewer,-,-
,"SEDGWICK, CO",10 or fewer,-,-
,"LAKE, CO",10 or fewer,-,-
,"LAUDERDALE, AL",10 or fewer,-,-
,"DODGE, GA",10 or fewer,-,-
,"JACKSON, CO",10 or fewer,-,-
,"PARKE, IN",10 or fewer,-,-
,"SIERRA, CA",10 or fewer,-,-
,"NEWTON, AR",10 or fewer,-,-
,"FRANKLIN, FL",10 or fewer,-,-
,"ELLSWORTH, KS",10 or fewer,-,-
,"WHITE, IN",10 or fewer,-,-
,"MILLER, GA",10 or fewer,-,-
,"METCALFE, KY",10 or fewer,-,-
,"CALHOUN, IL",10 or fewer,-,-
,"NORTON, KS",10 or fewer,-,-
,"MITCHELL, IA",10 or fewer,-,-
,"PHILLIPS, KS",10 or fewer,-,-
,"TOOMBS, GA",10 or fewer,-,-
,"JUNEAU, AK",10 or fewer,-,-
,"APPLING, GA",10 or fewer,-,-
,"GREENLEE, AZ",10 or fewer,-,-
,"TALBOT, GA",10 or fewer,-,-
,"CHEYENNE, KS",10 or fewer,-,-
,"SMITH, KS",10 or fewer,-,-
,"ROBERTSON, KY",10 or fewer,-,-
,"COSTILLA, CO",10 or fewer,-,-
,"WILSON, KS",10 or fewer,-,-
,"SEWARD, KS",10 or fewer,-,-
,"ADAMS, IA",10 or fewer,-,-
,"BROWN, IL",10 or fewer,-,-
,"CLAY, AL",10 or fewer,-,-
,"WORTH, IA",10 or fewer,-,-
,"OURAY, CO",10 or fewer,-,-
,"FAYETTE, AL",10 or fewer,-,-
,"BUTLER, AL",10 or fewer,-,-
,"EDWARDS, KS",10 or fewer,-,-
,"IRWIN, GA",10 or fewer,-,-
,"MCINTOSH, GA",10 or fewer,-,-
,"TALLAPOOSA, AL",10 or fewer,-,-
,"NESS, KS",10 or fewer,-,-
,"BLECKLEY, GA",10 or fewer,-,-
,"SAGUACHE, CO",10 or fewer,-,-
,"CUMBERLAND, KY",10 or fewer,-,-
,"AUTAUGA, AL",10 or fewer,-,-
,"WINSTON, AL",10 or fewer,-,-
,"TURNER, GA",10 or fewer,-,-
,"BENTON, IN",10 or fewer,-,-
,"SUMNER, KS",10 or fewer,-,-
,"BULLOCK, AL",10 or fewer,-,-
,"CLEARWATER, ID",10 or fewer,-,-
,"BUTTE, ID",10 or fewer,-,-
,"BACON, GA",10 or fewer,-,-
,"CALHOUN, GA",10 or fewer,-,-
,None of the above,23,-,-
,Total,252,16.7%,45.6%
Total,"COOK, IL",2275007,8.1%,41.3%
,"SAN DIEGO, CA",1276508,5.9%,32.8%
,"MARICOPA, AZ",1042355,5.4%,36.3%
,"ORANGE, FL",950114,4.5%,34.9%
,"BROWARD, FL",789784,4.7%,35.5%
,"RIVERSIDE, CA",778894,4.5%,33.2%
,"MIAMI-DADE, FL",720540,3.3%,31.8%
,"HARTFORD, CT",705852,5.5%,39.3%
,"JEFFERSON, KY",10 or fewer,-,-
,"LOS ANGELES, CA",679853,2.9%,28.7%
,"NEW HAVEN, CT",643883,6.6%,41.2%
,"SANTA CLARA, CA",615609,3.9%,22.8%
,"HILLSBOROUGH, FL",595684,5.3%,39.1%
,"ALAMEDA, CA",586167,5.8%,28%
,"ORANGE, CA",571321,2.1%,24%
,"DUVAL, FL",569759,6.4%,40.4%
,"LEE, FL",557730,6.7%,41.1%
,"CONTRA COSTA, CA",533758,4.4%,22.6%
,"FRESNO, CA",533437,7.1%,48.5%
,"MARION, IN",524358,7.2%,42.5%
,"COBB, GA",520242,6.3%,37.5%
,"FAIRFIELD, CT",511221,5.4%,34.8%
,"EL PASO, CO",478580,3.7%,32.3%
,"DENVER, CO",474367,4.2%,25.7%
,"SAN BERNARDINO, CA",459271,5.7%,31.2%
,"FULTON, GA",429732,3.6%,28.5%
,"ADA, ID",427165,5.4%,35.2%
,"POLK, FL",398362,6.5%,43.6%
,"HONOLULU, HI",390480,5.6%,26.4%
,"ARAPAHOE, CO",338447,3.7%,27.9%
,"POLK, IA",323722,5.9%,40.4%
,"VOLUSIA, FL",323583,4.9%,39.6%
,"SAN FRANCISCO, CA",321963,5.3%,18.9%
,"DEKALB, GA",306701,4.7%,32.1%
,"JOHNSON, KS",305951,5.2%,37.6%
,"PULASKI, AR",297029,5.8%,41.4%
,"LAKE, FL",296902,5.2%,40.4%
,"LAKE, IL",296179,6.3%,37.3%
,"SEMINOLE, FL",293265,4%,35.6%
,"DUPAGE, IL",292429,6.2%,36.6%
,"KANE, IL",280356,7.4%,41.4%
,"SACRAMENTO, CA",277872,2.8%,26%
,"OSCEOLA, FL",276718,4.3%,37.2%
,"PIMA, AZ",276439,5%,33.2%
,"GWINNETT, GA",271348,4.3%,29.1%
,"LARIMER, CO",265745,4.7%,31.7%
,"LAKE, IN",260667,9.4%,47.5%
,"ALLEN, IN",257404,8.2%,42.6%
,"WINNEBAGO, IL",245956,9.9%,47.8%
,"NEW LONDON, CT",240375,6.6%,41.7%
,"ADAMS, CO",228343,3.6%,30.1%
,"SAN MATEO, CA",228257,3.3%,20.6%
,"WELD, CO",227111,5.3%,37%
,"JEFFERSON, CO",223325,2.7%,24.4%
,"PALM BEACH, FL",219643,2.5%,27.4%
,"LINN, IA",216640,7.9%,45.9%
,"PINELLAS, FL",214360,4.4%,35.6%
,"FAYETTE, KY",10 or fewer,-,-
,"MONTEREY, CA",211296,6%,35.5%
,"BOULDER, CO",209112,3.2%,21.6%
,"CANYON, ID",203618,7.6%,42.4%
,"ALACHUA, FL",201699,5%,32.5%
,"DOUGLAS, CO",197700,2.6%,24.2%
,"PASCO, FL",189378,5%,40.4%
,"HALL, GA",188967,7.6%,41.2%
,"KERN, CA",188076,6%,38.9%
,"NEW CASTLE, DE",186192,3.3%,26.9%
,"CHAMPAIGN, IL",183135,6.9%,39.2%
,"WILL, IL",174707,6.6%,42.2%
,"PEORIA, IL",172293,8%,45%
,"SHAWNEE, KS",169620,9.6%,47.8%
,"MARION, FL",162216,5.2%,39.1%
,"MCHENRY, IL",161847,6%,42.3%
,"SUSSEX, DE",153108,8.7%,45.6%
,"MCLEAN, IL",141904,6.1%,44.4%
,"VANDERBURGH, IN",141573,8.9%,46.5%
,"JOHNSON, IA",141460,4.9%,33.3%
,"MOBILE, AL",141304,11%,51.2%
,"SAINT LUCIE, FL",140394,4.4%,40.6%
,"CHEROKEE, GA",139342,4.9%,33.9%
,"MIDDLESEX, CT",137088,5.9%,40.5%
,"COLLIER, FL",134788,3.4%,28.5%
,"SAINT JOHNS, FL",132518,3.7%,29.3%
,"HAMILTON, IN",131285,4.2%,35.9%
,"KENT, DE",130975,9.9%,47%
,"PAULDING, GA",129804,8.1%,46.7%
,"SAN JOAQUIN, CA",124589,2.1%,32%
,"TAZEWELL, IL",123918,8%,47.1%
,"SONOMA, CA",122368,5.5%,30.9%
,"BALDWIN, AL",117119,7.2%,43.7%
,"HARDIN, KY",10 or fewer,-,-
,"INDIAN RIVER, FL",112691,3.9%,28.4%
,"LITCHFIELD, CT",112042,5%,40.6%
,"BREVARD, FL",109731,2%,29.5%
,"ROCK ISLAND, IL",108745,8.1%,47.9%
,"DOUGLAS, GA",103994,8.4%,43.5%
,"CLARK, IN",102294,7.9%,47.8%
,"CLAY, FL",98516,4.5%,37.1%
,"SCOTT, IA",98198,6.4%,42.9%
,"SAINT CLAIR, IL",94611,8.2%,48.7%
,"TOLLAND, CT",93270,4.1%,38.7%
,"SANGAMON, IL",92318,6.4%,43.9%
,"LOWNDES, GA",90476,6.6%,39.6%
,"WYANDOTTE, KS",89490,7.9%,46.9%
,"ST JOSEPH, IN",88395,7.5%,45%
,"LA SALLE, IL",87230,7.4%,47.4%
,"MARTIN, FL",85621,3.9%,33.1%
,"KENDALL, IL",83725,7.2%,44.1%
,"TWIN FALLS, ID",83575,7.6%,41.3%
,"WINDHAM, CT",80414,5.7%,44.2%
,"MADISON, IN",80413,9.3%,48.3%
,"FLAGLER, FL",79452,6.4%,39.8%
,"BULLITT, KY",10 or fewer,-,-
,"WOODBURY, IA",79298,6.4%,42.9%
,"NASSAU, FL",78920,6.1%,41.3%
,"HUMBOLDT, CA",77864,5.9%,36.3%
,"JOHNSON, IN",76604,5.3%,43.2%
,"SUMTER, FL",75276,5.4%,39.9%
,"BARTHOLOMEW, IN",73904,8%,45%
,"BLACK HAWK, IA",73864,8.7%,48.2%
,"CLAYTON, GA",73289,4.8%,34.4%
,"SOLANO, CA",73274,5.4%,30.7%
,"VERMILION, IL",73061,9.6%,48.9%
,"MADISON, IL",72484,8.3%,48.5%
,"PUEBLO, CO",71856,5.5%,41%
,"MADISON, KY",10 or fewer,-,-
,"SALINE, AR",71505,6.1%,45.6%
,"SANTA CRUZ, CA",71275,4.6%,30.1%
,"CRAIGHEAD, AR",69826,8.2%,47.4%
,"HENRY, GA",69682,4.3%,32.9%
,"SEBASTIAN, AR",69230,7.7%,42%
,"FORSYTH, GA",68779,2.8%,24.2%
,"MCCRACKEN, KY",10 or fewer,-,-
,"KENTON, KY",10 or fewer,-,-
,"KAUAI, HI",63376,7.2%,32.6%
,"PORTER, IN",63327,8.5%,46.6%
,"MACON, IL",62756,7.9%,46.7%
,"MARIN, CA",62714,4.1%,24%
,"FLOYD, IN",61681,8.3%,47.6%
,"FAULKNER, AR",60820,4.6%,42.2%
,"BARROW, GA",59271,7.2%,42.1%
,"JACKSON, GA",57565,6.5%,39.8%
,"BANNOCK, ID",56740,6.2%,41.8%
,"DUBUQUE, IA",55524,5%,42.6%
,"HIGHLANDS, FL",55489,7.2%,42.8%
,"TROUP, GA",55489,8.1%,44.5%
,"OLDHAM, KY",10 or fewer,-,-
,"PINAL, AZ",53637,3.4%,27.4%
,"WASHINGTON, AR",52000,2.6%,17.4%
,"MADERA, CA",51512,5.8%,50.2%
,"WARRICK, IN",51062,7.8%,43.6%
,"HOUSTON, AL",50207,6.1%,44.4%
,"MESA, CO",50105,3.9%,30%
,"LONOKE, AR",49554,6.6%,46.3%
,"WHITFIELD, GA",49518,8.3%,44.4%
,"BOONE, KY",10 or fewer,-,-
,"HOWARD, IN",48426,7%,46.2%
,"TULARE, CA",47507,3.5%,44.9%
,"BARTOW, GA",47119,5.7%,42%
,"HANCOCK, IN",46717,6.7%,45.2%
,"PIKE, KY",10 or fewer,-,-
,"DALLAS, IA",45943,4.5%,37.7%
,"BOONE, IL",45307,9.3%,47.4%
,"HAWAII, HI",44929,6.4%,27%
,"KNOX, IL",44879,8.6%,49.6%
,"PLACER, CA",44241,1.3%,20.2%
,"WAYNE, IN",43879,9.2%,46.4%
,"STANISLAUS, CA",42948,2.3%,21.7%
,"BENTON, AR",42196,1.6%,15.4%
,"HENDERSON, KY",10 or fewer,-,-
,"JESSAMINE, KY",10 or fewer,-,-
,"CRAWFORD, AR",41769,6.9%,43.3%
,"SHELBY, KY",10 or fewer,-,-
,"CAMPBELL, KY",10 or fewer,-,-
,"HOPKINS, KY",10 or fewer,-,-
,"SANTA BARBARA, CA",38249,9%,38.9%
,"FRANKLIN, KY",10 or fewer,-,-
,"BROOMFIELD, CO",37819,2.9%,24.6%
,"YOLO, CA",37678,3.9%,22.7%
,"SPALDING, GA",37418,7.2%,42.8%
,"HABERSHAM, GA",37138,7.8%,43.1%
,"WHITLEY, KY",10 or fewer,-,-
,"HERNANDO, FL",36659,4.9%,42.4%
,"MUSCATINE, IA",36369,10.2%,50.1%
,"GORDON, GA",36167,6.3%,45.2%
,"NOBLE, IN",35919,11.3%,47.1%
,"NELSON, KY",10 or fewer,-,-
,"EL DORADO, CA",34435,1.2%,22.7%
,"LEAVENWORTH, KS",34385,7.9%,50%
,"KNOX, IN",34363,9.6%,49.4%
,"WOODFORD, IL",34079,6.6%,45.4%
,"HENRY, IL",33288,8.8%,48.8%
,"VENTURA, CA",33280,0.679%,12%
,"CHARLOTTE, FL",33212,4.5%,33.3%
,"ELKHART, IN",32987,6.5%,40.6%
,"CITRUS, FL",32818,5.2%,39%
,"CLARKE, GA",32370,6%,38.8%
,"WEBSTER, IA",32149,7.9%,48.4%
,"JEFFERSON, AR",31902,8.2%,43.1%
,"MENDOCINO, CA",31735,4.2%,33.9%
,"KOSCIUSKO, IN",31659,8.1%,42.8%
,"HUNTINGTON, IN",31656,10.2%,47.7%
,"FLOYD, GA",31411,5.4%,43.2%
,"GIBSON, IN",31296,9.7%,49%
,"OGLE, IL",30882,8.8%,47%
,"BOURBON, KY",10 or fewer,-,-
,"HARRISON, IN",30068,9.9%,50.7%
,"CARROLL, GA",29994,6.1%,39.4%
,"LAUREL, KY",10 or fewer,-,-
,"WHITLEY, IN",29372,10.3%,47.3%
,"MARSHALL, IN",29358,8.7%,44.7%
,"CLARK, KY",10 or fewer,-,-
,"LIVINGSTON, IL",29089,8.6%,50.3%
,"CRITTENDEN, AR",28920,7.6%,47.7%
,"EFFINGHAM, IL",28670,6.7%,42.1%
,"WARREN, IA",28373,6.5%,43.8%
,"MARSHALL, IA",28351,7.9%,46.4%
,"SARASOTA, FL",28243,3.6%,29.6%
,"ELMORE, ID",28139,6%,37.7%
,"CLINTON, IL",28123,8.7%,48.1%
,"DOUGLAS, KS",28034,4.7%,40.1%
,"CATOOSA, GA",27823,6.7%,46.5%
,"BUREAU, IL",27663,5.9%,45.5%
,"WALKER, GA",27492,5.5%,42.3%
,"MERCED, CA",27376,4.8%,38.8%
,"SCOTT, KY",10 or fewer,-,-
,"DEKALB, IL",27180,6.4%,46.6%
,"MANATEE, FL",26894,4.1%,35.6%
,"MARSHALL, KY",10 or fewer,-,-
,"WALTON, GA",26246,4.9%,31.7%
,"DEARBORN, IN",26218,7.4%,44.3%
,"PULASKI, KY",10 or fewer,-,-
,"HENDRICKS, IN",25863,5.1%,42.2%
,"WABASH, IN",25773,10.4%,46.7%
,"WHITE, GA",25626,8.8%,45.7%
,"LUMPKIN, GA",25382,7.6%,43.1%
,"DAVIESS, KY",10 or fewer,-,-
,"BLAINE, ID",24922,3.5%,25%
,"WHITE, AR",24852,6.1%,43%
,"RICHMOND, GA",24475,5.4%,39.4%
,"COLUMBIA, FL",23980,6.4%,40.1%
,"COLES, IL",23585,7.5%,42.5%
,"STEPHENS, GA",23529,10.2%,43.5%
,"PAYETTE, ID",23487,8.5%,46.4%
,"COWETA, GA",23390,4%,31.4%
,"COFFEE, AL",23169,7.5%,41.3%
,"FAYETTE, GA",22982,3.1%,25.6%
,"MURRAY, GA",22731,8.7%,47.9%
,"GRAVES, KY",10 or fewer,-,-
,"LEVY, FL",22322,7.5%,42.8%
,"CAMDEN, GA",21963,6%,42.5%
,"GEARY, KS",21819,5.4%,42.1%
,"STEUBEN, IN",21403,10.2%,48.8%
,"GREENE, AR",21373,7.4%,50%
,"DAWSON, GA",21365,5.2%,35.9%
,"PUTNAM, FL",21316,5.8%,38.1%
,"LYON, KS",21296,10.2%,50%
,"KNOX, KY",10 or fewer,-,-
,"YAVAPAI, AZ",21249,3.2%,27.3%
,"JEROME, ID",21039,7.6%,41.3%
,"NAPA, CA",21029,5.5%,33.1%
,"RILEY, KS",20970,7%,44.7%
,"NEWTON, GA",20798,4.4%,31.2%
,"CLEBURNE, AR",20580,7.2%,46.2%
,"FLOYD, KY",10 or fewer,-,-
,"BARTON, KS",20460,5.8%,42.8%
,"POSEY, IN",20392,9.7%,47.4%
,"POTTAWATTAMIE, IA",19605,8.8%,50.7%
,"GARLAND, AR",19569,3.7%,36%
,"ROUTT, CO",19387,2.2%,19.6%
,"MACOUPIN, IL",19357,7%,47.6%
,"HOT SPRING, AR",19098,6.3%,48%
,"FULTON, IL",19086,8%,49.4%
,"LAGRANGE, IN",19053,9.5%,44.7%
,"MEADE, KY",10 or fewer,-,-
,"COLUMBIA, GA",18889,2.9%,32.6%
,"DALE, AL",18719,5.3%,41.3%
,"ROCKDALE, GA",18583,5.2%,34.5%
,"KINGS, CA",18573,4%,50.5%
,"BENTON, IA",18572,7.5%,48.5%
,"ESCAMBIA, FL",18305,3%,21%
,"ANDERSON, KY",10 or fewer,-,-
,"HENRY, KY",10 or fewer,-,-
,"WAPELLO, IA",18039,5.7%,39.4%
,"SIOUX, IA",17947,5.2%,34.7%
,"TELLER, CO",17874,4.7%,33.3%
,"FAYETTE, IN",17817,10.2%,48.5%
,"CLAY, KY",10 or fewer,-,-
,"STORY, IA",17527,4.8%,39.3%
,"FRANKLIN, GA",17413,7.7%,44.1%
,"DELAWARE, IN",17135,5.9%,47.3%
,"HENDRY, FL",17086,8.1%,44.8%
,"MAHASKA, IA",16973,7.5%,42%
,"BUENA VISTA, IA",16951,7.5%,42.9%
,"LEON, FL",16949,2.5%,28.7%
,"DES MOINES, IA",16785,6.4%,40.8%
,"JEFFERSON, IN",16368,7.7%,46.3%
,"CLARK, AR",16312,8.3%,48.6%
,"MONTGOMERY, IL",16198,7.1%,48%
,"POLK, GA",16162,6.6%,43.2%
,"CLINTON, IA",16141,6.7%,43.6%
,"SPENCER, KY",10 or fewer,-,-
,"BANKS, GA",15401,7.3%,43.1%
,"WASHINGTON, IN",15167,10.4%,52.9%
,"CHRISTIAN, IL",15129,8.2%,48.7%
,"POPE, AR",15126,4.5%,39.7%
,"ARKANSAS, AR",15095,8.8%,48.7%
,"COCHISE, AZ",15095,8.8%,39.3%
,"WASHINGTON, IA",15073,6.3%,44.7%
,"MUHLENBERG, KY",10 or fewer,-,-
,"DOUGLAS, IL",14987,8.8%,46.1%
,"HART, GA",14934,8.3%,44.2%
,"POINSETT, AR",14922,10.1%,51.2%
,"JONES, IA",14803,7.3%,47.9%
,"PIATT, IL",14610,7.5%,44.9%
,"SAN BENITO, CA",14535,4.4%,35.5%
,"MORGAN, IN",14494,5.2%,47.1%
,"RICHLAND, IL",14455,7.6%,45.5%
,"POWESHIEK, IA",14323,8.4%,45.5%
,"CHRISTIAN, KY",10 or fewer,-,-
,"BUTTS, GA",14113,5%,40%
,"WARREN, IL",14056,9.3%,49.6%
,"MISSISSIPPI, AR",14054,9.6%,53.9%
,"OUACHITA, AR",14050,11.6%,51.7%
,"TUSCALOOSA, AL",13908,9.8%,41.9%
,"OSAGE, KS",13829,10.9%,51.5%
,"SEDGWICK, KS",13787,3.9%,32.9%
,"LATAH, ID",13743,4.9%,36.2%
,"CEDAR, IA",13712,8.1%,47.7%
,"HARDEE, FL",13621,7.1%,47.2%
,"SHASTA, CA",13614,3.9%,35.9%
,"SUWANNEE, FL",13554,6.2%,39.2%
,"BRADFORD, FL",13389,9%,45.3%
,"FRANKLIN, KS",13328,6%,47.1%
,"GENEVA, AL",13310,5.2%,36.6%
,"MAUI, HI",13295,5.8%,27.7%
,"LEE, IA",13262,7.1%,42.6%
,"BREMER, IA",13242,7.2%,47.9%
,"PLYMOUTH, IA",13184,4.8%,39.6%
,"SHELBY, IL",13153,9.2%,47.1%
,"RIPLEY, IN",13079,7.4%,43.4%
,"BUTTE, CA",13019,1.1%,26.8%
,"BAKER, FL",12974,6.4%,44.6%
,"DAVIESS, IN",12962,9.7%,46.9%
,"SCOTT, IN",12933,9.9%,51.8%
,"OCONEE, GA",12819,4.7%,31.3%
,"LARUE, KY",10 or fewer,-,-
,"JEFFERSON, KS",12715,9.2%,49%
,"JASPER, IA",12704,6.5%,46.5%
,"GEM, ID",12658,7.5%,43.2%
,"OKALOOSA, FL",12623,3.1%,23.1%
,"GARRARD, KY",10 or fewer,-,-
,"BOND, IL",12605,9.6%,51.1%
,"IOWA, IA",12588,6.8%,46.1%
,"JACKSON, IN",12587,6.4%,48.7%
,"MIAMI, IN",12576,6.6%,47%
,"GRAYSON, KY",10 or fewer,-,-
,"UNION, KY",10 or fewer,-,-
,"CALLOWAY, KY",10 or fewer,-,-
,"OBRIEN, IA",12316,7.1%,43.3%
,"STEPHENSON, IL",12305,8.4%,46.6%
,"SANTA ROSA, FL",12255,2.5%,18.9%
,"GREENE, GA",12215,5.2%,37.6%
,"MONROE, FL",12183,2.8%,32.8%
,"GRANT, IN",12057,8.3%,47.8%
,"TAMA, IA",12031,9.4%,51%
,"WOODFORD, KY",10 or fewer,-,-
,"VALLEY, ID",11828,4.2%,31.9%
,"GRUNDY, IL",11760,3.5%,39.7%
,"MINIDOKA, ID",11740,9.8%,48.3%
,"JENNINGS, IN",11694,7.9%,50.2%
,"BRECKINRIDGE, KY",10 or fewer,-,-
,"WEBSTER, KY",10 or fewer,-,-
,"ELBERT, CO",11574,3.6%,31.7%
,"ESTILL, KY",10 or fewer,-,-
,"LAKE, CA",11493,4.4%,34.6%
,"RABUN, GA",11475,6.9%,41%
,"SAN LUIS OBISPO, CA",11454,2.8%,26.6%
,"BERRIEN, GA",11444,6.5%,39.3%
,"MIAMI, KS",11183,6.3%,46.8%
,"FRANKLIN, IN",11158,9%,45.5%
,"MARSHALL, IL",11156,9%,49%
,"LA PORTE, IN",11017,6.5%,46.4%
,"GOODING, ID",10978,6.4%,42.2%
,"IROQUOIS, IL",10911,7.8%,46.5%
,"ALLAMAKEE, IA",10747,6.4%,40.4%
,"FREMONT, CO",10642,4.9%,37.1%
,"WINNESHIEK, IA",10617,6.2%,40.4%
,"FAYETTE, IA",10572,8.9%,49.6%
,"LEE, IL",10561,7.5%,47%
,"IMPERIAL, CA",10523,7.3%,42.1%
,"BOYLE, KY",10 or fewer,-,-
,"UNION, AR",10490,5.9%,42%
,"MERCER, IL",10457,7.7%,49.9%
,"SPENCER, IN",10383,8.9%,46.5%
,"BAY, FL",10360,3.5%,29.5%
,"GRANT, AR",10352,6.3%,46.6%
,"ETOWAH, AL",10295,1.6%,46.3%
,"WILLIAMSON, IL",10193,4.8%,55%
,"MUSCOGEE, GA",10153,3.1%,31.4%
,"WHITESIDE, IL",10059,6.9%,44.3%
,"SHELBY, IN",10054,7.3%,49.1%
,"DEL NORTE, CA",9972,9.7%,42.8%
,"HENRY, IN",9896,7.2%,48.8%
,"LOGAN, IL",9826,5.6%,47.7%
,"CASSIA, ID",9804,7.7%,44.5%
,"POTTAWATOMIE, KS",9758,8.5%,48%
,"KANKAKEE, IL",9705,6.7%,45.9%
,"INDEPENDENCE, AR",9550,7.2%,41.7%
