geography,age_level,outcome_name,outcome_type,source,url,geo_strata,age_strata,race_strata,race_level,additional_strata1,additional_strata_level,sex_strata,sex_level,Outcome_value1,outcome_label1
Pennsylvania,65+ Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,1909992,Number Base Patients
Pennsylvania,<10 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,546210,Number Base Patients
Pennsylvania,Total,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,none,none,NA,none,NA,none,NA,7162058,Number Base Patients
Pennsylvania,NA,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,NA,none,NA,none,NA,none,NA,58,Number Base Patients
Puerto Rico,10-14 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,3795,Number Base Patients
Puerto Rico,15-19 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,4053,Number Base Patients
Puerto Rico,20-39 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,15277,Number Base Patients
Puerto Rico,40-64 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,21377,Number Base Patients
Puerto Rico,65+ Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,12317,Number Base Patients
Puerto Rico,<10 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,7255,Number Base Patients
Puerto Rico,Total,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,none,none,NA,none,NA,none,NA,64074,Number Base Patients
Puerto Rico,NA,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,NA,none,NA,none,NA,none,NA,NA,Number Base Patients
Rhode Island,10-14 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,8421,Number Base Patients
Rhode Island,15-19 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,9512,Number Base Patients
Rhode Island,20-39 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,49539,Number Base Patients
Rhode Island,40-64 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,54980,Number Base Patients
Rhode Island,65+ Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,45636,Number Base Patients
Rhode Island,<10 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,16694,Number Base Patients
Rhode Island,Total,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,none,none,NA,none,NA,none,NA,184783,Number Base Patients
Rhode Island,NA,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,NA,none,NA,none,NA,none,NA,NA,Number Base Patients
South Carolina,10-14 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,167166,Number Base Patients
South Carolina,15-19 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,190866,Number Base Patients
South Carolina,20-39 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,773297,Number Base Patients
South Carolina,40-64 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,1057962,Number Base Patients
South Carolina,65+ Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,877715,Number Base Patients
South Carolina,<10 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,361266,Number Base Patients
South Carolina,Total,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,none,none,NA,none,NA,none,NA,3428303,Number Base Patients
South Carolina,NA,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,NA,none,NA,none,NA,none,NA,31,Number Base Patients
South Dakota,10-14 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,29661,Number Base Patients
South Dakota,15-19 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,31200,Number Base Patients
South Dakota,20-39 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,122942,Number Base Patients
South Dakota,40-64 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,137179,Number Base Patients
South Dakota,65+ Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,106360,Number Base Patients
South Dakota,<10 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,62527,Number Base Patients
South Dakota,Total,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,none,none,NA,none,NA,none,NA,489870,Number Base Patients
South Dakota,NA,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,NA,none,NA,none,NA,none,NA,NA,Number Base Patients
Tennessee,10-14 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,51659,Number Base Patients
Tennessee,15-19 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,63932,Number Base Patients
Tennessee,20-39 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,340373,Number Base Patients
Tennessee,40-64 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,478117,Number Base Patients
Tennessee,65+ Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,400720,Number Base Patients
Tennessee,<10 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,131370,Number Base Patients
Tennessee,Total,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,none,none,NA,none,NA,none,NA,1466191,Number Base Patients
Tennessee,NA,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,NA,none,NA,none,NA,none,NA,20,Number Base Patients
Texas,10-14 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,728264,Number Base Patients
Texas,15-19 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,778427,Number Base Patients
Texas,20-39 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,2843096,Number Base Patients
Texas,40-64 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,3541414,Number Base Patients
Texas,65+ Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,2317167,Number Base Patients
Texas,<10 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,1634066,Number Base Patients
Texas,Total,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,none,none,NA,none,NA,none,NA,11842516,Number Base Patients
Texas,NA,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,NA,none,NA,none,NA,none,NA,82,Number Base Patients
United States,10-14 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,6655577,Number Base Patients
United States,15-19 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,7635114,Number Base Patients
United States,20-39 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,34327118,Number Base Patients
United States,40-64 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,43816532,Number Base Patients
United States,65+ Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,33924312,Number Base Patients
United States,<10 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,14087871,Number Base Patients
United States,Total,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,none,none,NA,none,NA,none,NA,140447387,Number Base Patients
United States,NA,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,NA,none,NA,none,NA,none,NA,863,Number Base Patients
Utah,10-14 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,52051,Number Base Patients
Utah,15-19 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,58148,Number Base Patients
Utah,20-39 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,224024,Number Base Patients
Utah,40-64 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,218900,Number Base Patients
Utah,65+ Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,138043,Number Base Patients
Utah,<10 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,96516,Number Base Patients
Utah,Total,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,none,none,NA,none,NA,none,NA,787682,Number Base Patients
Utah,NA,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,NA,none,NA,none,NA,none,NA,NA,Number Base Patients
Vermont,10-14 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,16144,Number Base Patients
Vermont,15-19 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,19646,Number Base Patients
Vermont,20-39 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,94428,Number Base Patients
Vermont,40-64 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,143293,Number Base Patients
Vermont,65+ Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,133198,Number Base Patients
Vermont,<10 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,31285,Number Base Patients
Vermont,Total,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,none,none,NA,none,NA,none,NA,437996,Number Base Patients
Vermont,NA,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,NA,none,NA,none,NA,none,NA,NA,Number Base Patients
Virgin Islands,10-14 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,51,Number Base Patients
Virgin Islands,15-19 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,70,Number Base Patients
Virgin Islands,20-39 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,518,Number Base Patients
Virgin Islands,40-64 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,2558,Number Base Patients
Virgin Islands,65+ Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,2850,Number Base Patients
Virgin Islands,<10 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,90,Number Base Patients
Virgin Islands,Total,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,none,none,NA,none,NA,none,NA,6137,Number Base Patients
Virgin Islands,NA,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,NA,none,NA,none,NA,none,NA,NA,Number Base Patients
Virginia,10-14 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,197748,Number Base Patients
Virginia,15-19 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,241229,Number Base Patients
Virginia,20-39 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,1216189,Number Base Patients
Virginia,40-64 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,1707148,Number Base Patients
Virginia,65+ Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,1312555,Number Base Patients
Virginia,<10 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,428861,Number Base Patients
Virginia,Total,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,none,none,NA,none,NA,none,NA,5103765,Number Base Patients
Virginia,NA,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,NA,none,NA,none,NA,none,NA,35,Number Base Patients
Washington,10-14 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,75050,Number Base Patients
Washington,15-19 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,93548,Number Base Patients
Washington,20-39 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,536470,Number Base Patients
Washington,40-64 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,618211,Number Base Patients
Washington,65+ Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,441407,Number Base Patients
Washington,<10 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,174325,Number Base Patients
Washington,Total,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,none,none,NA,none,NA,none,NA,1939016,Number Base Patients
Washington,NA,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,NA,none,NA,none,NA,none,NA,NA,Number Base Patients
West Virginia,10-14 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,54805,Number Base Patients
West Virginia,15-19 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,59983,Number Base Patients
West Virginia,20-39 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,230098,Number Base Patients
West Virginia,40-64 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,337748,Number Base Patients
West Virginia,65+ Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,290765,Number Base Patients
West Virginia,<10 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,109585,Number Base Patients
West Virginia,Total,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,none,none,NA,none,NA,none,NA,1082988,Number Base Patients
West Virginia,NA,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,NA,none,NA,none,NA,none,NA,NA,Number Base Patients
Wisconsin,10-14 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,198995,Number Base Patients
Wisconsin,15-19 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,212172,Number Base Patients
Wisconsin,20-39 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,803907,Number Base Patients
Wisconsin,40-64 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,967169,Number Base Patients
Wisconsin,65+ Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,721491,Number Base Patients
Wisconsin,<10 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,394298,Number Base Patients
Wisconsin,Total,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,none,none,NA,none,NA,none,NA,3298038,Number Base Patients
Wisconsin,NA,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,NA,none,NA,none,NA,none,NA,NA,Number Base Patients
Wyoming,10-14 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,9272,Number Base Patients
Wyoming,15-19 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,10598,Number Base Patients
Wyoming,20-39 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,40174,Number Base Patients
Wyoming,40-64 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,53971,Number Base Patients
Wyoming,65+ Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,53612,Number Base Patients
Wyoming,<10 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,21205,Number Base Patients
Wyoming,Total,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,none,none,NA,none,NA,none,NA,188832,Number Base Patients
